          40
 Geom           1
          40
 Geom          18
c          3.4751950574          5.8918073957         -0.3369592923
c          2.9144689271          4.8302576684         -0.1459003026
c          2.1801370405          3.6105856728          0.0702067666
c          1.0871300610          3.3559555907         -0.8051813890
c          2.5537259124          2.5881959337          0.8951338812
c          0.2607630877          2.2354289854         -0.5973993889
h          0.9843496521          3.9782931207         -1.9865940297
c          1.8585808010          1.3611845353          0.9358844974
h          3.3918545858          2.8709866029          1.5372744965
c          0.7055035580          1.2158203423          0.2455908373
h         -0.6646641276          2.0511582141         -1.3615611618
h          2.3933109640          0.6483830933          1.7059514399
n         -0.0256872566          0.0065574747          0.2902645616
c          0.6647732088         -1.1850220115          0.0719929633
c          0.2422556595         -2.3177073917          0.7730576138
c          1.7640885430         -1.3870642878         -0.7310723362
c          0.9136890827         -3.4623237619          0.6700897650
h         -0.4813116010         -2.0832273735          1.5905158227
c          2.4611664280         -2.5792784393         -0.8112018328
h          2.1866273348         -0.3087919640         -1.2012700322
c          2.1416538215         -3.6740914257         -0.1124905431
c          2.8414775694         -4.8511655041         -0.1233383529
h          3.3634475568         -2.5305642790         -1.2780149424
c          3.7114914043         -5.7727802611         -0.0306860899
c         -1.4578438838         -0.0184549536          0.0889289800
c         -2.2196186189          0.8590832399          0.7822524428
c         -2.1428140815         -0.8481210041         -0.7312982535
c         -3.5634625850          0.9168991091          0.7200425125
h         -1.7325376713          1.6159403544          1.4765505964
c         -3.5125808029         -0.8041427195         -0.8547494904
h         -1.5258716823         -1.5498551214         -1.2514141462
c         -4.3027075045          0.0421946968         -0.1169193425
h         -4.0093316323          1.4814828042          1.5432294463
h         -4.1999473569         -1.6402874253         -1.7171499194
c         -5.6765312855          0.0163819762         -0.1121383163
c         -6.9164725196         -0.0501124531         -0.0175409801
h          0.6285715488         -4.4478232086          1.0481108894
h          3.8793428293          6.8543615433         -0.5828723339
h          4.2129569684         -6.7399235528         -0.3419672408
h         -7.8797884775          0.0239711158          0.0470532624
          40
 Geom          19
c          3.4850973419          5.8807447517          0.0267905430
c          2.8883599423          4.7775098583          0.0097327663
c          2.0694492310          3.6449787086          0.0540562693
c          1.0447672527          3.4553590584         -0.8144815020
c          2.4933067481          2.6550908590          0.9196092761
c          0.2574354982          2.2673191651         -0.8732999176
h          0.6994382603          4.3658122755         -1.4833638534
c          1.7887791453          1.4437235629          0.8499362543
h          3.3494970677          2.6695909712          1.4955236731
c          0.6870996918          1.2292721678          0.0202222497
h         -0.5085675218          2.1105436329         -1.6517737224
h          2.3119768625          0.6588649374          1.6150163840
n         -0.0105558079          0.0176744422         -0.0518990255
c          0.7147526971         -1.2312042321         -0.0637269030
c          0.3166123502         -2.2973004507          0.7938154366
c          1.8119787415         -1.3610429572         -0.8034940069
c          0.9957155164         -3.5025857977          0.7613171780
h         -0.6341962338         -2.2054675171          1.3752305818
c          2.5487557561         -2.4948331353         -0.7600061639
h          1.9508289097         -0.4867256203         -1.3617915906
c          2.0666426359         -3.6661302093         -0.0607438216
c          2.9175411331         -4.8559879354          0.0462682495
h          3.4377411073         -2.5996169472         -1.4922310456
c          3.4709875561         -5.9200100485         -0.0589353724
c         -1.4105379640         -0.0123430697         -0.0194637964
c         -2.1279995088          0.9821656843          0.6645135034
c         -2.1739647392         -1.0076016326         -0.6292772047
c         -3.4554173306          0.9855950976          0.6536604131
h         -1.4913928151          1.9058443491          1.1448847079
c         -3.5117572251         -0.9745178506         -0.7548404645
h         -1.6619237896         -1.8790242434         -1.1865613074
c         -4.2752820667         -0.0560597903          0.0194910514
h         -3.8016791591          1.6717168439          1.2362102052
h         -4.0065874577         -1.9435135067         -1.3127624455
c         -5.7228160694          0.0219152041         -0.0656460452
c         -6.8989929443          0.0257914337          0.1445082705
h          0.6606186698         -4.2070691569          1.4881984802
h          4.0679650942          6.6275120337         -0.0134044576
h          3.9675159068         -6.9618203149          0.0788672390
h         -7.9620898929          0.1483922020          0.0743364357
          40
 Geom          20
c          3.5648110555          5.8389859820         -0.1939824132
c          2.8166407734          4.8803745392         -0.0892029596
c          2.1347399682          3.6477959757         -0.1080686491
c          0.9036516419          3.4722983514         -0.7282860998
c          2.6792781945          2.5681127579          0.7161834108
c          0.2309159005          2.3253314904         -0.5955520886
h          0.5863538833          4.2986677813         -1.5073600143
c          1.8956828679          1.4321324510          0.8245288589
h          3.7784388968          2.6588007270          1.2424806264
c          0.6853742395          1.2172780968          0.2392756631
h         -0.7599356184          2.3137425893         -1.0832559893
h          2.4871857219          0.4616206206          1.4008687334
n         -0.0207580678         -0.0146202960          0.1614038074
c          0.7311784095         -1.1690751363          0.1478382653
c          0.3753811041         -2.2265476132          0.9294901230
c          1.7847702261         -1.3119806204         -0.8176076750
c          1.0263726150         -3.4185553404          0.8031540166
h         -0.5316565883         -2.2730004770          1.5289951985
c          2.4227226456         -2.5217514135         -0.9090767102
h          2.0073815863         -0.3833696682         -1.6863580427
c          2.0335745308         -3.6171629834         -0.0700588103
c          2.7665677686         -4.9728742326         -0.1204190807
h          3.4609658103         -2.9005133227         -1.4489310068
c          3.4926440226         -5.9343585315          0.0587177064
c         -1.4778903294          0.0386724662          0.1029326960
c         -2.2245577236          0.8030328646          0.9726946609
c         -2.0498612581         -0.8483751374         -0.8013609682
c         -3.5473881065          0.7907416286          0.8523473607
h         -1.6638720037          1.5553194481          1.5828160767
c         -3.5083489937         -0.8451867889         -0.8946666113
h         -1.5065643971         -1.7049842682         -1.1943506711
c         -4.2198129564         -0.0290424487         -0.1515943278
h         -4.1332838022          1.0987214194          1.7691270865
h         -3.7985762403         -1.5465692093         -1.6881467563
c         -5.6798370718         -0.0096509447         -0.1601213919
c         -6.8835985134         -0.0291768422         -0.1382713413
h          0.7537348326         -4.3912863844          1.3728567260
h          3.8992477122          6.8671073530         -0.2500243180
h          4.1634323422         -6.8468351426         -0.4239339485
h         -7.8942301265          0.0302519890         -0.2957737740
          40
 Geom          21
c          3.4217017456          5.9368934600          0.0097646533
c          2.7076849669          4.9280912716          0.0487990095
c          1.9652358611          3.6453023606         -0.0694235018
c          0.8649402386          3.4330005527         -0.8773659800
c          2.3250743086          2.5865984740          0.7663100466
c          0.2760764481          2.1817616019         -0.8915549189
h          0.5222834672          4.2369193552         -1.5920670987
c          1.7947888396          1.3413884547          0.7215640697
h          3.2179015448          2.7523579162          1.4411028886
c          0.6888328937          1.1720608290         -0.1059739212
h         -0.7023218598          2.0643949530         -1.4028770273
h          2.2980771512          0.6207812049          1.4223676330
n         -0.0523210674         -0.0736829217          0.0363472035
c          0.7899942591         -1.2320272403          0.0614193914
c          0.2329988866         -2.3838528887          0.6773259782
c          2.0260431568         -1.3261344502         -0.6501756652
c          0.8920718153         -3.5982228756          0.7075352645
h         -0.8480847011         -2.3478613141          1.0824950351
c          2.6207522213         -2.5683987780         -0.6351202043
h          2.5437727216         -0.4072652912         -1.1143053441
c          2.2110493417         -3.7762380657          0.0144705711
c          2.9645239161         -4.9414962668          0.0195625167
h          3.7178713501         -2.4754472376         -1.1591372833
c          3.6493288792         -5.9577995136          0.0139661186
c         -1.4860688336         -0.0897909451          0.0446194526
c         -2.0511148138          0.7135773504          0.9306700342
c         -2.1874195973         -0.8566672461         -0.8419085719
c         -3.4301436499          0.9259570042          0.8738162583
h         -1.4266370297          1.4416189045          1.5844163673
c         -3.5704827536         -0.7139907808         -0.9386561519
h         -1.6053452855         -1.4927002302         -1.5940448761
c         -4.2128510918          0.1796999921         -0.0313122784
h         -3.9691672687          1.6257358411          1.5719397109
h         -4.1379959903         -1.1198163180         -1.8764445354
c         -5.6284973174          0.1892282720         -0.0035598194
c         -6.8441927664          0.2657722934          0.1338857905
h          0.5709418789         -4.4861876936          1.4484182483
h          4.0599561576          6.7489276849          0.0269599749
h          4.1359057715         -6.7734187354         -0.1632345926
h         -7.8921423318         -0.0161993757          0.0734996521
          40
 Geom          22
c          3.3585219331          5.8682506276         -0.0605688858
c          2.8427042175          4.8051500753         -0.0037540609
c          2.1430112947          3.5837771255         -0.0432742399
c          0.9075089583          3.4748465473         -0.8353325582
c          2.5044181327          2.5504779948          0.7475627371
c          0.2590937173          2.2572133050         -0.7996175032
h          0.7597357983          4.3562575805         -1.4146713467
c          1.8366407919          1.3339114682          0.7048878669
h          3.5469703986          2.5912667339          1.3556106964
c          0.6992998922          1.1403034471         -0.0249435902
h         -0.7619377246          2.2558892955         -0.9355200062
h          2.1999005931          0.5212847306          1.3383032857
n          0.0163582908          0.0365223290         -0.0271510016
c          0.6697040789         -1.1866404636          0.0664420305
c          0.1962117103         -2.3547751062          0.7373300516
c          1.8985382812         -1.2626207314         -0.6565848258
c          0.9007946867         -3.4707071656          0.6599328098
h         -0.7931939824         -2.3021700360          1.3045671359
c          2.5489700839         -2.3989916923         -0.6889680434
h          2.3101578993         -0.3925964842         -1.3421996965
c          2.1267682755         -3.6784663336         -0.0015320700
c          2.8944689683         -4.8514555272          0.0030283960
h          3.3845451094         -2.5439108220         -1.3462965005
c          3.4566786941         -5.9193184082          0.0547728682
c         -1.4379206276          0.0378329192         -0.0445990601
c         -2.0625013004          0.8302866209          0.9741918428
c         -2.1404428544         -0.8220909635         -0.8568085638
c         -3.5738631400          0.7640685483          0.9499243030
h         -1.5240657796          1.5120780733          1.7075506594
c         -3.4291278513         -0.8624024761         -0.7907881077
h         -1.3762741190         -1.4977688170         -1.3391439875
c         -4.1866542544         -0.0301211257          0.0101482075
h         -4.0925790583          1.5338596401          1.7175881238
h         -3.8551188810         -1.6189719094         -1.5194026565
c         -5.6212231536          0.0019111987         -0.0308977697
c         -6.8399196242          0.1666441354         -0.0960476888
h          0.5223148614         -4.4269236723          1.1210645930
h          3.9351241246          6.7030870726         -0.1288542198
h          4.0108801657         -6.9197034170          0.0251400779
h         -7.9175841536         -0.0063217579          0.1370318961
          40
 Geom          23
c          3.4234541360          5.9272564690         -0.0313429136
c          2.7263314948          4.9221172058         -0.0318219138
c          2.0917619836          3.6711546031          0.0289073590
c          0.9218108687          3.4860059866         -0.8393448824
c          2.3982025962          2.6601322990          0.8211219311
c          0.2998911717          2.2752372923         -0.8647778716
h          0.5418101103          4.0770324311         -1.5716540590
c          1.7980940793          1.4300621543          0.8753546026
h          3.2526826447          2.9808067369          1.4135736373
c          0.7167276270          1.2257726827          0.0088138142
h         -0.5453650318          1.9663148630         -1.4661100070
h          2.0270306150          0.7062493936          1.6159272614
n          0.0590904309         -0.0140492889          0.0688354808
c          0.7030256999         -1.2600832502         -0.0321700850
c          0.2499534297         -2.3709734472          0.7502146248
c          1.8818467901         -1.3739532605         -0.7604202650
c          0.9668676467         -3.6291188857          0.8114307210
h         -0.6272339955         -2.1415231690          1.2340765212
c          2.5702827344         -2.6437735469         -0.7759060048
h          2.1420899413         -0.5653149243         -1.3916540961
c          2.0746650933         -3.6838869440         -0.0040393794
c          2.8099733499         -4.9073705213         -0.0037403244
h          3.4576492225         -2.9174159710         -1.4396192531
c          3.4526121993         -5.9916931715         -0.0329320764
c         -1.3873790375         -0.0588679611          0.0053969782
c         -2.0914906902          0.8633800042          0.8132572290
c         -2.0687083356         -0.8408281220         -0.8512543836
c         -3.5246571004          0.9573791972          0.8145444922
h         -1.5934695544          1.5799474032          1.6022472725
c         -3.4685502283         -0.8267176557         -0.8513766781
h         -1.4538207597         -1.4000959010         -1.6286725233
c         -4.2006739000          0.0497220576         -0.0311680157
h         -4.1329792945          1.5671364714          1.4300241249
h         -3.8382881225         -1.6138095006         -1.3985324877
c         -5.6006002581          0.0971056862          0.0164305288
c         -6.8133784474          0.0361930597          0.0800752206
h          0.8218680436         -4.4259963825          1.6363369241
h          3.8135569176          6.8668755763         -0.0122679122
h          4.1137321704         -6.6140309594         -0.0289289455
h         -7.9668356856         -0.0408667008          0.0586687895
          40
 Geom          24
c          3.3761541957          5.9047794136          0.1011386897
c          2.8365614781          4.8401317130         -0.0339804379
c          2.0464748189          3.6575078204         -0.0408634061
c          0.9423916570          3.4819050103         -0.7476160992
c          2.5941641036          2.5503732646          0.7315934443
c          0.2720366132          2.2796278376         -0.7811005196
h          0.5057914458          4.2212478754         -1.3504304866
c          1.9203725045          1.3798897498          0.6483676044
h          3.6346165229          2.5462333940          1.3414298979
c          0.6776424807          1.2629810024          0.0478594003
h         -0.5421589162          2.3346896047         -1.3017186629
h          2.3309923481          0.7058598672          1.2250935943
n          0.0132236389         -0.0149105401          0.0710205243
c          0.6907547190         -1.2546598899         -0.0531452126
c          0.3152626769         -2.2795028472          0.8533905332
c          1.7933249910         -1.4019113163         -0.8950186639
c          1.0761953880         -3.3539684474          0.8782215330
h         -0.4537588832         -2.1614187644          1.5188504384
c          2.5527996183         -2.5561523272         -0.7187574977
h          2.0338347988         -0.6883549238         -1.4642017359
c          2.1902066069         -3.5968282696          0.0625477061
c          2.7314931285         -4.9310778331         -0.0004912727
h          3.4865320283         -2.6223560046         -1.3604340724
c          3.3491392503         -5.9754996314         -0.0499442432
c         -1.4566875966         -0.0092084201          0.0090103136
c         -2.1200372503          0.8955558042          0.8097272616
c         -2.1024560238         -0.8806236570         -0.8595932181
c         -3.5343437418          0.9050938655          0.7827059160
h         -1.6037942264          1.3792377991          1.7507370246
c         -3.5052438684         -0.8933343775         -0.8447712940
h         -1.3840152077         -1.6000372467         -1.3839022933
c         -4.2213573204         -0.0348008944         -0.0306348314
h         -4.0775140116          1.5616775047          1.3482935502
h         -3.9088561435         -1.7232253702         -1.6749683056
c         -5.6425193415          0.0196744253          0.0286163126
c         -6.8565042389          0.0369688166          0.0017819557
h          0.8634382626         -4.2362259167          1.4326655047
h          3.8503992621          6.8520547500          0.1870874937
h          3.9329602095         -6.7661430618          0.0815200575
h         -7.9685922123         -0.1549204366         -0.1340661275
          40
 Geom          25
c          3.4288254265          5.9701427432          0.0222861343
c          2.7397176761          4.9873233118         -0.0278192386
c          2.0916153466          3.6577670564         -0.0175325855
c          0.9595312164          3.4896421902         -0.7272077647
c          2.5398465828          2.6621585449          0.7762994506
c          0.1620876137          2.2752027062         -0.7066382229
h          0.4324341711          4.3348178621         -1.2290603765
c          1.9384437786          1.3955852383          0.6984947271
h          3.6025558278          2.6518668666          1.1647088568
c          0.7081111057          1.2542757917         -0.0365370247
h         -0.6050196878          2.1642213066         -1.4287105807
h          2.1665669086          0.5364784583          1.3328444610
n          0.0285707485         -0.0102017448          0.0153095126
c          0.6461772505         -1.2280604009          0.0625365554
c          0.3249399510         -2.2780631363          0.9843923566
c          1.7264345642         -1.5011627048         -0.8622158160
c          1.0816065416         -3.3890376958          0.9343173262
h         -0.3395228432         -2.0170913908          1.8085864957
c          2.4211712416         -2.7098953314         -0.9033191171
h          1.9393823570         -0.6750060542         -1.5107249150
c          2.1411657627         -3.7089891075         -0.0542798540
c          2.8056500174         -4.9452593174          0.0433493768
h          3.0491996957         -2.6626890823         -1.7989984229
c          3.4601687141         -5.9812233446         -0.0243888695
c         -1.3751993951         -0.0168239703          0.0276465824
c         -2.0351189448          0.8042875724          0.9098583235
c         -2.1252924191         -0.8596864075         -0.8326539826
c         -3.4260576217          0.8206180949          0.8266758081
h         -1.4166616764          1.4081355842          1.5822331551
c         -3.4645621019         -0.8129960233         -0.8501379708
h         -1.6849079574         -1.4559224784         -1.6267629433
c         -4.2086621192         -0.0260428313         -0.0494848492
h         -3.9362816837          1.4704474371          1.6914989700
h         -4.0723272525         -1.3447985304         -1.6467322608
c         -5.6477042894          0.1085176478         -0.1122177652
c         -6.8874874757          0.0082742315         -0.0854253697
h          1.0757230960         -4.2308527122          1.6878980888
h          3.6466433590          7.0847558919          0.1479532345
h          3.6735270173         -6.9862197975         -0.0808900510
h         -7.9929825559          0.1430509548         -0.2585755155
          40
 Geom          26
c          3.3611347565          5.9578342747          0.0378779417
c          2.7817432159          4.9303109817          0.0131187305
c          2.1690072593          3.6319216895          0.0381811599
c          1.0118391173          3.4362564257         -0.7880380854
c          2.6009491359          2.4610794624          0.6840364294
c          0.2770231284          2.1211537777         -0.8211962983
h          0.7946102257          4.3158469655         -1.3914420178
c          1.8231962187          1.3475867917          0.7930983068
h          3.3570553050          2.5985541861          1.4420332616
c          0.7892901505          1.1410487628         -0.0866027431
h         -0.6259308552          2.0592026263         -1.4421820675
h          2.0549344591          0.6079982789          1.4452347123
n         -0.0583718612          0.0006556932         -0.0388980608
c          0.6279680018         -1.2123197164          0.0181258400
c          0.2537410000         -2.2176392452          0.8590374379
c          1.7921815420         -1.3943203228         -0.7715266179
c          0.8914524966         -3.4578010959          0.7862571059
h         -0.7969233619         -2.3387601827          1.3034539256
c          2.4861934045         -2.5617900132         -0.7765122276
h          1.9886029730         -0.7916063772         -1.5764351012
c          2.0371507702         -3.6294428818          0.0889482862
c          2.8612820988         -4.8577290318          0.0028273928
h          3.4975077120         -2.4261012782         -1.3210955818
c          3.4356697619         -5.9329684819         -0.0899434974
c         -1.4449838888          0.1377434893         -0.0195410655
c         -2.1458805699          0.9844964133          0.8463356908
c         -2.0658029699         -0.7102884229         -0.8645639303
c         -3.5041598777          0.8775121152          0.7932997584
h         -1.6320262753          1.4326189133          1.7720259385
c         -3.4169579003         -0.8509510420         -0.7320170062
h         -1.5917756725         -1.4598079971         -1.3491115910
c         -4.1639587507         -0.0038975543          0.0229199532
h         -4.0684734791          1.4774461436          1.4939863125
h         -3.8774439477         -1.6049228041         -1.2986361757
c         -5.5825520298         -0.0772298468          0.0770329442
c         -6.7894761081         -0.1100360338         -0.0849732113
h          0.5759084843         -4.1960911830          1.4318793824
h          3.8080975764          6.8806434847         -0.1971554000
h          4.1143377430         -6.6461448158          0.0920021982
h         -7.8131865300         -0.0435699203         -0.1764091606
          40
 Geom          27
c          3.3444686420          5.9618726053         -0.2346848493
c          2.8239480342          4.9037798134          0.0476886308
c          2.1493662635          3.5898201933          0.0083739370
c          1.0318630428          3.3406299409         -0.7681172738
c          2.5560761892          2.5238460620          0.8840931379
c          0.2057162445          2.2191599922         -0.7633940612
h          0.7025864452          3.8598554193         -1.5257732349
c          1.7622343801          1.4305184942          0.9418482814
h          3.5852560278          2.7129125676          1.5347743241
c          0.6142387865          1.1919103792          0.0667373796
h         -0.6894345434          2.1466525302         -1.3015041006
h          1.9127436576          0.6592822344          1.6343709436
n          0.0055260149         -0.0336023695          0.0576447261
c          0.7614339244         -1.2806666949          0.0362377763
c          0.3308408342         -2.3344436807          0.8024416958
c          1.8182474629         -1.3875641025         -0.7745874486
c          1.0197704493         -3.5213065454          0.7804721186
h         -0.2596394203         -2.2640776534          1.5674184390
c          2.5089678673         -2.5456098171         -0.8856442707
h          1.9671892305         -0.7532262008         -1.4453237741
c          2.1164745145         -3.6290665597         -0.1155229170
c          2.7980403979         -4.8326323402         -0.1158392177
h          3.2498771847         -2.5227164953         -1.7728393636
c          3.5158869521         -5.8809321368          0.0788761651
c         -1.4027681723         -0.0172820996          0.1015153200
c         -2.0897522140          0.9450047271          0.8752281404
c         -2.1382385046         -0.9232964409         -0.7207712022
c         -3.4988782107          0.9865720411          0.7385362151
h         -1.6748235218          1.7826202642          1.4640883165
c         -3.5532234810         -0.8553969555         -0.8438639407
h         -1.7898964884         -1.8813004475         -1.2053239316
c         -4.1830038258          0.1450461218         -0.1157288367
h         -4.1546125058          1.6040302885          1.3178589511
h         -3.9717949216         -1.6402777433         -1.3689806785
c         -5.6242176102          0.0865928785         -0.0638434557
c         -6.8410979489         -0.0458869893         -0.0457694675
h          0.5974787672         -4.4535245001          1.1990640850
h          3.9734279008          6.8096630564         -0.1704982213
h          4.1665651232         -6.6188096789          0.0581497894
h         -8.0059217907          0.1835633431          0.2353687135
          40
 Geom          28
c          3.6028659994          5.8629254155         -0.0824629737
c          2.8395527085          4.8820773551         -0.0405899054
c          2.1542153228          3.6970294077         -0.0563727709
c          0.8263905019          3.5078383124         -0.6690120591
c          2.5920724605          2.5163159385          0.7176490204
c          0.2098316711          2.3619081316         -0.6922079237
h          0.5533359269          4.1658944307         -1.4664714473
c          1.8464240197          1.3491130188          0.7974256320
h          3.6215078588          2.4999400337          1.1850795042
c          0.6588129282          1.2580584077          0.0705639457
h         -0.9875710832          2.2691221538         -1.3483728475
h          2.1994928979          0.3579192155          1.2908165009
n         -0.0700814474          0.0346607439          0.0023516725
c          0.7188199416         -1.2253332801         -0.0465751533
c          0.3054953396         -2.2696661730          0.8179368641
c          1.8285633451         -1.3090615067         -0.7960946470
c          1.0632955874         -3.4353956934          0.8322416481
h         -0.4046886915         -1.9920674441          1.6114567522
c          2.5744388690         -2.5430257302         -0.7161561219
h          2.0166036885         -0.5072867179         -1.5257152651
c          2.1718268062         -3.6427931975          0.0734824379
c          2.9066454241         -4.8523458242          0.1419354341
h          3.5490722137         -2.6506205243         -1.2768534703
c          3.3394701979         -6.0295954299         -0.0528369422
c         -1.4462025862         -0.0344816701          0.0003364714
c         -2.1309390763          0.8431093368          0.8517926066
c         -2.1436504876         -0.8579019258         -1.0027436154
c         -3.5011295816          0.8355286215          0.8407987353
h         -1.7019190992          1.5994207942          1.5784291742
c         -3.6164512315         -0.7835683679         -0.9283384316
h         -1.4830905480         -1.3959854608         -1.6273039643
c         -4.2508487769         -0.0369343733         -0.0528573256
h         -4.0324065947          1.4164705753          1.5594263432
h         -4.0053826998         -1.4860200795         -1.7093284036
c         -5.6563262550         -0.0155384322         -0.0168731933
c         -6.8369100159         -0.0701587808          0.0260086383
h          0.7695499834         -4.2376699594          1.5256988602
h          4.2480765077          6.6179221384          0.2145485144
h          3.8206007942         -7.0205439241         -0.5646554863
h         -7.8596342642         -0.2146412227          0.3172253709
          40
 Geom          29
c          3.3381020763          5.9327816963         -0.2078950069
c          2.7972801380          4.8663374165         -0.0819253116
c          2.1613885848          3.6398557800          0.0443297937
c          0.9085745120          3.4972158153         -0.6568589781
c          2.5797120165          2.5815546243          0.8842629789
c          0.1885424894          2.3955998641         -0.6950509660
h          0.6696236404          4.2896867737         -1.3412692280
c          1.8531890689          1.3481099841          0.8013658074
h          3.5275458637          2.7086134775          1.5909707560
c          0.7015198705          1.2414749573          0.0641906775
h         -0.6950036112          2.2317800398         -1.3246595354
h          2.2810408592          0.6584855697          1.3765802182
n          0.0434260624         -0.0017291749          0.0495785426
c          0.6547351671         -1.2617020374         -0.0217309743
c          0.2673703920         -2.3424802006          0.7889547759
c          1.7822515902         -1.5385540891         -0.8452798944
c          1.0099404310         -3.4425125920          0.8840554199
h         -0.5589798805         -2.1458060271          1.5869481791
c          2.4777360853         -2.6410774961         -0.8352464395
h          2.1975665597         -0.6070895972         -1.3147699811
c          2.1350475750         -3.6872832244          0.0341035275
c          2.8721129382         -4.9407661816          0.0203392936
h          3.2959774355         -2.7917019548         -1.4724103658
c          3.5968440239         -5.9526691946         -0.1059303114
c         -1.4188021623          0.0564518590         -0.0575946603
c         -2.0975955725          0.9698390192          0.8090890957
c         -2.1016721929         -0.8397173147         -0.7813566071
c         -3.4312677262          0.8372880160          0.8705351012
h         -1.4157390172          1.4217841664          1.4063726290
c         -3.5356607881         -0.8433701407         -0.7354787569
h         -1.5083902822         -1.5948526932         -1.3172862942
c         -4.2138878282          0.0256105507         -0.0214145100
h         -3.8115038386          1.6885462379          1.6558204241
h         -3.9020972315         -1.3943426021         -1.4989848861
c         -5.6945812947          0.1185711720         -0.0647698196
c         -6.8912915738         -0.0150601863         -0.1501070839
h          0.3963661646         -4.3820434839          1.3747659349
h          3.6391012084          6.9607324018         -0.2040058532
h          3.9977611800         -6.9846000943         -0.0912897839
h         -7.9970053031         -0.1007206094         -0.4073361304
          40
 Geom          30
c          3.3960107638          5.9438203426          0.2124437218
c          2.7478036575          4.9740566612          0.0395446712
c          2.1407080312          3.6920091077         -0.0009860747
c          0.9574585605          3.4882638775         -0.8269448835
c          2.4824598898          2.5885790897          0.7603554304
c          0.3049747944          2.2812433024         -0.7729018543
h          0.5394044200          4.2857962247         -1.2574525559
c          1.8948345188          1.4331686731          0.7531909897
h          3.4895728863          2.8040886069          1.4945908929
c          0.6941970200          1.2014480196         -0.0586151497
h         -0.5402817857          2.2704572474         -1.5392436340
h          2.3688202676          0.5317886094          1.1380937196
n          0.0510187522          0.0309491885         -0.1136768234
c          0.7526709294         -1.2312735634         -0.1278576736
c          0.3222563254         -2.1607427698          0.8189751378
c          1.8920845587         -1.5049398809         -0.9534463144
c          1.0333323672         -3.4030049493          0.7759988220
h         -0.5963933265         -2.0770263679          1.4178488993
c          2.4934040082         -2.6735725364         -0.9211344190
h          2.1025088331         -0.6318183651         -1.5635425201
c          2.1105361742         -3.6569813528          0.0074599357
c          2.7725290819         -4.9423817730          0.0911168585
h          3.4076280685         -2.8591144921         -1.3116060118
c          3.3915370971         -6.0191999316          0.1899147520
c         -1.3948145901         -0.0081548325         -0.0186290788
c         -2.1177046613          0.8448157700          0.8143531783
c         -2.1239175672         -0.8796284810         -0.7810539392
c         -3.4514780487          0.9186640244          0.8126204717
h         -1.4186353277          1.5782539057          1.4294316556
c         -3.5501766936         -0.8860232639         -0.7711313270
h         -1.7375471643         -1.6607652365         -1.5666012417
c         -4.2551747465          0.0331939370         -0.0493967506
h         -3.8888236943          1.6428786190          1.5085530976
h         -3.8891892455         -1.5876784039         -1.3869354975
c         -5.6334218899         -0.0268777056         -0.0403478435
c         -6.9139904763         -0.0447717385          0.1236789383
h          0.6683738102         -4.1156524592          1.5643352877
h          3.7173637530          6.8982050921          0.3565551764
h          3.7036524066         -7.1509627374          0.1790413248
h         -7.9934585783          0.0976324315          0.1968427564
          40
 Geom          31
c          3.6549832620          5.8250732574          0.1018946072
c          2.9322135443          4.8022828382          0.0433271699
c          2.1540428414          3.6744887457         -0.0945131853
c          1.0109753342          3.5355338174         -0.8270368817
c          2.5087517393          2.5744405843          0.8148736923
c          0.2619575532          2.3726662525         -0.7669662155
h          0.5397169243          4.3305339984         -1.5180345301
c          1.7554709894          1.4079925825          0.7558490348
h          3.2013500314          2.6919354699          1.6210764025
c          0.6191096359          1.2415524234         -0.1152295734
h         -0.6026768510          2.1879870768         -1.4437772375
h          1.8552954175          0.4929648404          1.4815736857
n          0.0433456766          0.0565844188         -0.0947674636
c          0.7049116409         -1.2072232977          0.0158817056
c          0.2246303085         -2.2317977075          0.7272345009
c          1.8191801499         -1.3379137026         -0.8176769679
c          0.9204275554         -3.3847964287          0.7032879704
h         -0.5597671363         -2.1092152428          1.3068169164
c          2.5648228615         -2.5308031197         -0.8514098822
h          1.9951741209         -0.4934320820         -1.3641264387
c          2.0508575723         -3.6440853244          0.0035406230
c          2.7889211220         -4.7874946721          0.0253094226
h          3.6269342087         -2.5809566537         -1.3624773977
c          3.3295772342         -5.9002362816          0.0699773897
c         -1.4211608070          0.0650077698          0.0688664725
c         -2.1350979247          0.9225370092          0.8496217769
c         -2.0458370873         -0.9930482442         -0.6747867742
c         -3.4764806123          0.8591946883          0.7844956349
h         -1.7371213238          1.8497615957          1.3179795777
c         -3.4855480812         -1.0183902739         -0.7399108441
h         -1.7178789056         -1.7716178434         -1.3938299710
c         -4.2448418943         -0.0721091867          0.0433310577
h         -4.2210914528          1.4242836023          1.3126756136
h         -3.9694643622         -1.8875865140         -1.1775403010
c         -5.6525826574         -0.0776806553          0.0562891173
c         -6.8513726155         -0.1443388676         -0.0779871033
h          0.5611240076         -4.2307414640          1.2743936594
h          4.3635019291          6.8136938552         -0.0655854790
h          4.1197241224         -6.7248566499          0.1238241105
h         -7.9129696158         -0.1931307888          0.0324715765
          40
 Geom          32
c          3.5932718286          5.9720773125          0.1184254414
c          3.0225881142          4.9151487243          0.0662907532
c          2.2038062483          3.6858518358          0.0377356521
c          1.0168317133          3.5871131570         -0.7169342631
c          2.6883943400          2.4697795699          0.6600629023
c          0.1063377831          2.4645753549         -0.5936526836
h          0.5177231498          4.4714845262         -1.2189619567
